web-scraper-order,web-scraper-start-url,name_of_location,food_address,phone_number,food_availability,food_coordinates,food_coordinates-href
"1588275637-449","https://ccfoodbank.org/food-locator/","","22001 W. Manning Ave.  Joaquin,  CA 93660","","","",""
"1588275637-289","https://ccfoodbank.org/food-locator/","","2341 W. Sandy St.  Caruthers,  CA 93609","","","",""
"1588275637-275","https://ccfoodbank.org/food-locator/","","1638 N. Dinuba Ave.  Visalia,  CA 93291","","","",""
"1588275637-1022","https://ccfoodbank.org/food-locator/","","","","Open 2nd Monday, 9:00am -11:00am","",""
"1588275637-1213","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7698598,%20-119.7228315)"
"1588275637-934","https://ccfoodbank.org/food-locator/","","","","Open 2nd Wednesday, 9am - 11am","",""
"1588275637-795","https://ccfoodbank.org/food-locator/","","","559799-8724","","",""
"1588275637-779","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1138","","",""
"1588275637-1059","https://ccfoodbank.org/food-locator/","","","","Open 3rd Wednesday, 10:00am -12:00pm","",""
"1588275637-1109","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.195802,%20-119.281632)"
"1588275637-977","https://ccfoodbank.org/food-locator/","","","","Open 3rd Tuesday, 2pm - 5pm","",""
"1588275637-1018","https://ccfoodbank.org/food-locator/","","","","Open Wednesday and Friday, 9am - 12pm","",""
"1588275637-238","https://ccfoodbank.org/food-locator/","Valley Dream Center","","","","",""
"1588275637-474","https://ccfoodbank.org/food-locator/","","25592 Doughty Ave  Tranquility,  CA 93668","","","",""
"1588275637-370","https://ccfoodbank.org/food-locator/","","849 Skyline Blvd.  Avenal,  CA 93204","","","",""
"1588275637-218","https://ccfoodbank.org/food-locator/","The Bridge Evangelical Free Church","","","","",""
"1588275637-34","https://ccfoodbank.org/food-locator/","Champions Recovery Altenative Programs Inc.","","","","",""
"1588275637-1062","https://ccfoodbank.org/food-locator/","","","","Open First Fridays, 7:00-9:30am","",""
"1588275637-83","https://ccfoodbank.org/food-locator/","Glory Bound Ministries","","","","",""
"1588275637-675","https://ccfoodbank.org/food-locator/","","","","","",""
"1588275637-176","https://ccfoodbank.org/food-locator/","Ringo Park -  IPC Selma","","","","",""
"1588275637-629","https://ccfoodbank.org/food-locator/","","","559-999-3966","","",""
"1588275637-1282","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(35.9614540,%20-119.0369086)"
"1588275637-209","https://ccfoodbank.org/food-locator/","St. Rest Baptist Church - Neighborhood Market","","","","",""
"1588275637-1273","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.6471127,%20-120.256038)"
"1588275637-1218","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.478886,%20-119.44194)"
"1588275637-488","https://ccfoodbank.org/food-locator/","","380 Ivy Street, Han  Hanford,  CA 93230","","","",""
"1588275637-895","https://ccfoodbank.org/food-locator/","","","","Open 1st Saturday, 10am - 12pm","",""
"1588275637-1321","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7221283,%20-119.8282393)"
"1588275637-19","https://ccfoodbank.org/food-locator/","Californian Hotel - USDA","","","","",""
"1588275637-937","https://ccfoodbank.org/food-locator/","","","","Open dates cancelled. Closed until further notice.","",""
"1588275637-1271","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.5695078,%20-119.6024519)"
"1588275637-392","https://ccfoodbank.org/food-locator/","","1625 E. Pine St.  Fresno,  CA 93727","","","",""
"1588275637-1274","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.717391,%20-119.7924526)"
"1588275637-1176","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7269203,%20-119.8042788)"
"1588275637-575","https://ccfoodbank.org/food-locator/","","","559-688-3060","","",""
"1588275637-915","https://ccfoodbank.org/food-locator/","","","","Open Closed Pantry","",""
"1588275637-631","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1138","","",""
"1588275637-838","https://ccfoodbank.org/food-locator/","","","","Open dates have been cancelled. Closed until further notice.","",""
"1588275637-250","https://ccfoodbank.org/food-locator/","West Fresno Health Care Coalition, USDA","","","","",""
"1588275637-43","https://ccfoodbank.org/food-locator/","COS Hanford","","","","",""
"1588275637-722","https://ccfoodbank.org/food-locator/","","","","","",""
"1588275637-112","https://ccfoodbank.org/food-locator/","Immanuel Lutheran Church","","","","",""
"1588275637-652","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-755","https://ccfoodbank.org/food-locator/","","","559-298-6797","","",""
"1588275637-335","https://ccfoodbank.org/food-locator/","","1800 Sheridan Ave,   Selma,  CA 93662","","","",""
"1588275637-64","https://ccfoodbank.org/food-locator/","Fellowship Missionary Baptist - Pantry","","","","",""
"1588275637-873","https://ccfoodbank.org/food-locator/","","","","Open dates cancelled. Closed until further notice.","",""
"1588275637-383","https://ccfoodbank.org/food-locator/","","801 W. 7th St.   Hanford,  CA 93231","","","",""
"1588275637-581","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-1108","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.333173,%20-119.690527)"
"1588275637-114","https://ccfoodbank.org/food-locator/","Jewels Baptist Community Church","","","","",""
"1588275637-247","https://ccfoodbank.org/food-locator/","Visalia United Methodist Church - Neighborhood Market","","","","",""
"1588275637-68","https://ccfoodbank.org/food-locator/","First Christian Church
(@ Salazar Community Center)","","","","",""
"1588275637-41","https://ccfoodbank.org/food-locator/","Corcoran First United Methodist","","","","",""
"1588275637-196","https://ccfoodbank.org/food-locator/","Sierra Lutheran Church - USDA","","","","",""
"1588275637-1178","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3810726,%20-119.2152151)"
"1588275637-517","https://ccfoodbank.org/food-locator/","","300 W. Cherry   Coalinga,  CA 93210","","","",""
"1588275637-665","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-1044","https://ccfoodbank.org/food-locator/","","","","Open Feeding Site Monday - Sunday, Breakfast at 7am  and Dinner at 5pm","",""
"1588275637-823","https://ccfoodbank.org/food-locator/","","","","Open By appointment only.","",""
"1588275637-715","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-735","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-70","https://ccfoodbank.org/food-locator/","First Congregational Church of Fresno","","","","",""
"1588275637-336","https://ccfoodbank.org/food-locator/","","2131 N Van Ness Ave  Fresno,  CA 93704","","","",""
"1588275637-1152","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3526019,%20-119.413595)"
"1588275637-828","https://ccfoodbank.org/food-locator/","","","","Open Closed Pantry","",""
"1588275637-439","https://ccfoodbank.org/food-locator/","","35048 Road 606  Raymond,  CA 93653","","","",""
"1588275637-690","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-1054","https://ccfoodbank.org/food-locator/","","","","Open 3rd Saturday, 9:00am -11:30am","",""
"1588275637-751","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-299","https://ccfoodbank.org/food-locator/","","4546 E. Thomas  Fresno,  CA 93702","","","",""
"1588275637-610","https://ccfoodbank.org/food-locator/","","","559-396-7681","","",""
"1588275637-291","https://ccfoodbank.org/food-locator/","","2359 W. Superior Ave  Caruthers,  CA 93609","","","",""
"1588275637-966","https://ccfoodbank.org/food-locator/","","","","Open 2nd Thursday, 9am - 12pm","",""
"1588275637-1278","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7488144,%20-119.6681825)"
"1588275637-788","https://ccfoodbank.org/food-locator/","","","559-237-1444","","",""
"1588275637-401","https://ccfoodbank.org/food-locator/","","16634 Road 26  Madera,  CA 93638","","","",""
"1588275637-543","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-691","https://ccfoodbank.org/food-locator/","","","(559)299-4270","","",""
"1588275637-512","https://ccfoodbank.org/food-locator/","","322 N.  First Avenue  Visalia,  CA 93291","","","",""
"1588275637-1143","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7417861,%20-119.7338718)"
"1588275637-123","https://ccfoodbank.org/food-locator/","Liberty Christian Fellowship","","","","",""
"1588275637-560","https://ccfoodbank.org/food-locator/","","","559-237-0851","","",""
"1588275637-1035","https://ccfoodbank.org/food-locator/","","","","Open Closed Pantry","",""
"1588275637-1020","https://ccfoodbank.org/food-locator/","","","","Open 3rd Friday (Cancelled in April), 9am - 12pm","",""
"1588275637-125","https://ccfoodbank.org/food-locator/","Life Free Will Baptist Church Emergency Food Pantry","","","","",""
"1588275637-1033","https://ccfoodbank.org/food-locator/","","","","Open Saturday, March 21st: 9am-11amSaturday, March 28th: 9am-11amSaturday, April 4th: 9am-11am","",""
"1588275637-286","https://ccfoodbank.org/food-locator/","","322 S. G Street  Tulare,  CA 93724","","","",""
"1588275637-1259","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(37.1055325,%20-120.2530079)"
"1588275637-172","https://ccfoodbank.org/food-locator/","Rapto Divino Church (Madera) - Neighborhood Market","","","","",""
"1588275637-1166","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.620514,%20-119.319508)"
"1588275637-973","https://ccfoodbank.org/food-locator/","","","","Open 2nd Wednesday, 3pm -5pm","",""
"1588275637-944","https://ccfoodbank.org/food-locator/","","","","Open Last
Saturdays, 10am - 12pm","",""
"1588275637-752","https://ccfoodbank.org/food-locator/","","","559-584-3603","","",""
"1588275637-270","https://ccfoodbank.org/food-locator/","","255 S.. Filbert St.  Exeter,  CA 93221","","","",""
"1588275637-1214","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7157989,%20-119.7978344)"
"1588275637-1311","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3390176,%20-119.2887533)"
"1588275637-1084","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7332883,%20-119.7878869)"
"1588275637-1138","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7813451,%20-119.8404625)"
"1588275637-1316","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.1478043,%20-120.3570364)"
"1588275637-618","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-258","https://ccfoodbank.org/food-locator/","Westside Family Services - Huron - Mobile Pantry","","","","",""
"1588275637-168","https://ccfoodbank.org/food-locator/","Praise Church Clovis","","","","",""
"1588275637-1326","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7268855,%20-120.061378)"
"1588275637-967","https://ccfoodbank.org/food-locator/","","","","Open 2nd Friday, 10am - 12pm","",""
"1588275637-1091","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7447641,%20-119.8006383)"
"1588275637-1131","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.857753,%20-120.4531167)"
"1588275637-1101","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.4359728,%20-119.6861975)"
"1588275637-959","https://ccfoodbank.org/food-locator/","","","","Open 1st Monday, 3pm-5pm","",""
"1588275637-1195","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.8517777,%20-119.7119713)"
"1588275637-450","https://ccfoodbank.org/food-locator/","","22001 W. Manning Ave.  Joaquin,  CA 93660","","","",""
"1588275637-1306","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3214873,%20-119.3129719)"
"1588275637-731","https://ccfoodbank.org/food-locator/","","","559-361-4429","","",""
"1588275637-95","https://ccfoodbank.org/food-locator/","Holy Ground Fellowship","","","","",""
"1588275637-662","https://ccfoodbank.org/food-locator/","","","559-951-534-4583","","",""
"1588275637-1207","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7837925,%20-119.7624678)"
"1588275637-1167","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.620514,%20-119.319508)"
"1588275637-1115","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.2011378,%20-120.1027309)"
"1588275637-1186","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.435185,%20-119.922014)"
"1588275637-438","https://ccfoodbank.org/food-locator/","","716 S. Gateway Dr  Madera,  CA 93638","","","",""
"1588275637-668","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1108","","",""
"1588275637-374","https://ccfoodbank.org/food-locator/","","185 S. Leggett St.  Porterville,  CA 93257","","","",""
"1588275637-574","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1138","","",""
"1588275637-616","https://ccfoodbank.org/food-locator/","","","559-997-6360","","",""
"1588275637-902","https://ccfoodbank.org/food-locator/","","","","Open Tuesdays, 12pm - 2pm","",""
"1588275637-390","https://ccfoodbank.org/food-locator/","","6825 N. Maple Ave.  Fresno,  CA 93710","","","",""
"1588275637-49","https://ccfoodbank.org/food-locator/","EOC - Firebaugh Rodeo Grounds","","","","",""
"1588275637-710","https://ccfoodbank.org/food-locator/","","","559-528-9297","","",""
"1588275637-290","https://ccfoodbank.org/food-locator/","","2257 Sandy St.   Caruthers,  CA","","","",""
"1588275637-925","https://ccfoodbank.org/food-locator/","","","","Open Last  Friday of the Month, 12pm - 2pm","",""
"1588275637-301","https://ccfoodbank.org/food-locator/","","120 E. Hawthorne St.  Coalinga,  CA 93210","","","",""
"1588275637-1025","https://ccfoodbank.org/food-locator/","","","","Open Mondays and Tuesdays, 9am - 4:30pm and Wednesday, 2pm - 4pm","",""
"1588275637-476","https://ccfoodbank.org/food-locator/","","1551 E. Chester Riggins Ave.  Fresno,  CA 93706","","","",""
"1588275637-67","https://ccfoodbank.org/food-locator/","First Baptist Church in Avenal","","","","",""
"1588275637-1114","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.8578339,%20-120.4529607)"
"1588275637-117","https://ccfoodbank.org/food-locator/","Kings Gospel Charities","","","","",""
"1588275637-38","https://ccfoodbank.org/food-locator/","Coarsegold Historic Village","","","","",""
"1588275637-260","https://ccfoodbank.org/food-locator/","Westside Family Services - Huron - USDA","","","","",""
"1588275637-243","https://ccfoodbank.org/food-locator/","Visalia Community Church of Christ - Pantry","","","","",""
"1588275637-796","https://ccfoodbank.org/food-locator/","","","559-446-2550","","",""
"1588275637-887","https://ccfoodbank.org/food-locator/","","","","Open 2nd & 4th Sunday, 11am - 1pm","",""
"1588275637-371","https://ccfoodbank.org/food-locator/","","2412 E. Clay Ave.  Fresno,  CA 93701","","","",""
"1588275637-651","https://ccfoodbank.org/food-locator/","","","559-897-7961","","",""
"1588275637-1047","https://ccfoodbank.org/food-locator/","","","","Open Every Thursday, 9am - 11am","",""
"1588275637-684","https://ccfoodbank.org/food-locator/","","","559-264-5330","","",""
"1588275637-1066","https://ccfoodbank.org/food-locator/","","","","","Street View","https://ccfoodbank.org/food-locator/#streetview"
"1588275637-635","https://ccfoodbank.org/food-locator/","","","(559)237-3663 Ext. 1138","","",""
"1588275637-960","https://ccfoodbank.org/food-locator/","","","","Open 3rd Wednesday of the month, 9-11am","",""
"1588275637-1071","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.0086024,%20-120.1250336)"
"1588275637-338","https://ccfoodbank.org/food-locator/","","1725 Chittenden Ave.  Corcoran,  CA 93212","","","",""
"1588275637-365","https://ccfoodbank.org/food-locator/","","206 9th St.  Hanford,  CA 93230","","","",""
"1588275637-1141","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7789959,%20-119.8305438)"
"1588275637-490","https://ccfoodbank.org/food-locator/","","21962 Railroad Ave.  Joaquin,  CA 93660","","","",""
"1588275637-728","https://ccfoodbank.org/food-locator/","","","559-855-8989","","",""
"1588275637-326","https://ccfoodbank.org/food-locator/","","815 W. Oak St.   Visalia,  CA 93291","","","",""
"1588275637-931","https://ccfoodbank.org/food-locator/","","","","Open 3rd Monday of the month; 10am-12pm","",""
"1588275637-220","https://ccfoodbank.org/food-locator/","The Kings Pantry - Koinonia","","","","",""
"1588275637-510","https://ccfoodbank.org/food-locator/","","217 N.E. 3rd St.  Visalia,  CA 93291","","","",""
"1588275637-499","https://ccfoodbank.org/food-locator/","","3957 Kitchner Dr.  Traver,  CA 93673","","","",""
"1588275637-302","https://ccfoodbank.org/food-locator/","","6258 E. Murphy Ave.  Laton,  CA 93242","","","",""
"1588275637-16","https://ccfoodbank.org/food-locator/","Butler Mennonite Church - USDA","","","","",""
"1588275637-552","https://ccfoodbank.org/food-locator/","","","559-615-1198","","",""
"1588275637-284","https://ccfoodbank.org/food-locator/","","3542 E. Butler Ave.  Fresno,  CA 93702","","","",""
"1588275637-1112","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.6521797,%20-119.7883935)"
"1588275637-1183","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3137179,%20-119.6839991)"
"1588275637-116","https://ccfoodbank.org/food-locator/","Kings County Commission on Aging","","","","",""
"1588275637-399","https://ccfoodbank.org/food-locator/","","1125 N. Lake St.  Madera,  CA 93638","","","",""
"1588275637-778","https://ccfoodbank.org/food-locator/","","","559-740-4178","","",""
"1588275637-254","https://ccfoodbank.org/food-locator/","West McKinley Assembly of God - Neighborhood Market","","","","",""
"1588275637-98","https://ccfoodbank.org/food-locator/","Hopewell Baptist Church","","","","",""
"1588275637-1205","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7235400,%20-119.8043466)"
"1588275637-1294","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3297504,%20-119.3081699)"
"1588275637-939","https://ccfoodbank.org/food-locator/","","","","Open 2nd Wednesday, 9:00am - 12:00pm","",""
"1588275637-467","https://ccfoodbank.org/food-locator/","","271 S. Wallace St.  Porterville,  CA 93257","","","",""
"1588275637-283","https://ccfoodbank.org/food-locator/","","3542 E. Butler Ave.  Fresno,  CA 93702","","","",""
"1588275637-1095","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.0617066,%20-119.0167354)"
"1588275637-1234","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(37.0310775,%20-119.5309127)"
"1588275637-33","https://ccfoodbank.org/food-locator/","Centro Familiar de Adoracion - USDA","","","","",""
"1588275637-1256","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3212885,%20-119.2834203)"
"1588275637-473","https://ccfoodbank.org/food-locator/","","5375 Carmel Street,  Rey,  CA 93616","","","",""
"1588275637-922","https://ccfoodbank.org/food-locator/","","","","Open 2nd
Saturday, 10am -12pm","",""
"1588275637-494","https://ccfoodbank.org/food-locator/","","1501 W. Main St.  Visalia,  CA 93219","","","",""
"1588275637-797","https://ccfoodbank.org/food-locator/","","","559-338-2525","","",""
"1588275637-211","https://ccfoodbank.org/food-locator/","Stone Corral Elementary School","","","","",""
"1588275637-820","https://ccfoodbank.org/food-locator/","","","","Open dates cancelled. Closed until further notice.","",""
"1588275637-1093","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7447641,%20-119.8006383)"
"1588275637-1042","https://ccfoodbank.org/food-locator/","","","","Open Drive-Thru: Monday, Tuesday, Thursday, Friday 10am-Noon and 12:30pm-4:00pm","",""
"1588275637-1117","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.6231694,%20-119.312142)"
"1588275637-875","https://ccfoodbank.org/food-locator/","","","","Open dates have been cancelled. Closed until further notice.","",""
"1588275637-1297","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.4520619,%20-119.4841758)"
"1588275637-814","https://ccfoodbank.org/food-locator/","","","","Open 1st Friday, 9:00am -11:00am","",""
"1588275637-968","https://ccfoodbank.org/food-locator/","","","","Open  (Back Parking Lot)
3rd Wednesdays, 2pm - 4pm","",""
"1588275637-1087","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7091543,%20-119.7575469)"
"1588275637-73","https://ccfoodbank.org/food-locator/","Fountain West Apartments- EAH Housing","","","","",""
"1588275637-835","https://ccfoodbank.org/food-locator/","","","","Open 4th Monday, 10am - 12pm","",""
"1588275637-827","https://ccfoodbank.org/food-locator/","","","","Open dates cancelled. Closed until further notice.","",""
"1588275637-923","https://ccfoodbank.org/food-locator/","","","","Open Please call for emergency food assistance","",""
"1588275637-501","https://ccfoodbank.org/food-locator/","","1776 E Roberts Ave.  Fresno,  CA 93710","","","",""
"1588275637-883","https://ccfoodbank.org/food-locator/","","","","Open Last Tuesday, 10am - 12pm","",""
"1588275637-624","https://ccfoodbank.org/food-locator/","","","559-251-5630","","",""
"1588275637-769","https://ccfoodbank.org/food-locator/","","","559-585-3000","","",""
"1588275637-1309","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.339779,%20-119.2910452)"
"1588275637-248","https://ccfoodbank.org/food-locator/","Visalia United Methodist Church - Pantry","","","","",""
"1588275637-124","https://ccfoodbank.org/food-locator/","Life Cathedral Church of God","","","","",""
"1588275637-642","https://ccfoodbank.org/food-locator/","","","559-300-6333","","",""
"1588275637-698","https://ccfoodbank.org/food-locator/","","","559 -791-2301","","",""
"1588275637-319","https://ccfoodbank.org/food-locator/","","1100 East Parlier Ave.  Parlier,  CA 93648","","","",""
"1588275637-1308","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.2955348,%20-119.2910572)"
"1588275637-385","https://ccfoodbank.org/food-locator/","","1139 Draper St.  Kingsburg,  CA 93631","","","",""
"1588275637-1092","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7447641,%20-119.8006383)"
"1588275637-363","https://ccfoodbank.org/food-locator/","","1009 S. Hazelwood Ave.  Fresno,  CA 93702","","","",""
"1588275637-493","https://ccfoodbank.org/food-locator/","","314 E. San Joaquin Ave.  Tulare,  CA 93275","","","",""
"1588275637-976","https://ccfoodbank.org/food-locator/","","","","Open 1st Fridays 2pm-5pm","",""
"1588275637-245","https://ccfoodbank.org/food-locator/","Visalia Nazarene Church","","","","",""
"1588275637-1330","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.734998,%20-119.115712)"
"1588275637-556","https://ccfoodbank.org/food-locator/","","","","","",""
"1588275637-1208","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.603066,%20-119.4370902)"
"1588275637-807","https://ccfoodbank.org/food-locator/","","","","Open Feeding Site Mon - Fri 7:30 - 8:30am & 11:30am  - 12:30pm","",""
"1588275637-215","https://ccfoodbank.org/food-locator/","Take it By Force Global Church","","","","",""
"1588275637-856","https://ccfoodbank.org/food-locator/","","","","Open call for assistnace","",""
"1588275637-648","https://ccfoodbank.org/food-locator/","","","(559) 237-3663 Ext. 1138","","",""
"1588275637-28","https://ccfoodbank.org/food-locator/","Catholic Charities - USDA","","","","",""
"1588275637-1174","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.2031148,%20-119.3740083)"
"1588275637-487","https://ccfoodbank.org/food-locator/","","17010 Apple Ave.   Huron ,  CA 93234","","","",""
"1588275637-1098","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.7528527,%20-119.7478973)"
"1588275637-287","https://ccfoodbank.org/food-locator/","","322 S. G Street  Tulare,  CA 93724","","","",""
"1588275637-99","https://ccfoodbank.org/food-locator/","House of Hope - Neighborhood Market","","","","",""
"1588275637-979","https://ccfoodbank.org/food-locator/","","","","Open 2nd Tuesday, 9:00am -12:00pm","",""
"1588275637-995","https://ccfoodbank.org/food-locator/","","","","Open 2nd Saturday, 10:00am - 12:00pm (Breakfast @9:00am)","",""
"1588275637-1128","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.75069,%20-119.7808036)"
"1588275637-82","https://ccfoodbank.org/food-locator/","Full Gospel Tabernacle - USDA","","","","",""
"1588275637-329","https://ccfoodbank.org/food-locator/","","2529 E. Belmont Ave.  Fresno,  CA 93701","","","",""
"1588275637-340","https://ccfoodbank.org/food-locator/","","507 E. Merced St.   Fowler,  CA 93625","","","",""
"1588275637-246","https://ccfoodbank.org/food-locator/","Visalia Rescue Mission","","","","",""
"1588275637-687","https://ccfoodbank.org/food-locator/","","","559-591-1241","","",""
"1588275637-720","https://ccfoodbank.org/food-locator/","","","559-891-2239","","",""
"1588275637-860","https://ccfoodbank.org/food-locator/","","","","Open Every Friday, 11am  - 1pm","",""
"1588275637-1224","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.8214567,%20-119.7052963)"
"1588275637-907","https://ccfoodbank.org/food-locator/","","","","Open 3rd Monday, 2:30pm - 5:30pm","",""
"1588275637-440","https://ccfoodbank.org/food-locator/","","320 N. Conyer St.   Visalia,  CA 93291","","","",""
"1588275637-226","https://ccfoodbank.org/food-locator/","The Salvation Army Social Services - USDA","","","","",""
"1588275637-994","https://ccfoodbank.org/food-locator/","","","","Open 2nd Saturday, 9:00am -11:00am","",""
"1588275637-1288","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.8153948,%20-119.7065664)"
"1588275637-1061","https://ccfoodbank.org/food-locator/","","","","Open 4th Tuesday 7am - 12pm","",""
"1588275637-146","https://ccfoodbank.org/food-locator/","Mt. View Community Church","","","","",""
"1588275637-1099","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.3282212,%20-119.6457284)"
"1588275637-59","https://ccfoodbank.org/food-locator/","Faith Community Church - USDA","","","","",""
"1588275637-477","https://ccfoodbank.org/food-locator/","","15590 Ave Ave.  Visalia,  CA 93292","","","",""
"1588275637-593","https://ccfoodbank.org/food-locator/","","","559-875-0564","","",""
"1588275637-293","https://ccfoodbank.org/food-locator/","","149 N. Fulton St.  Fresno,  CA 93704","","","",""
"1588275637-993","https://ccfoodbank.org/food-locator/","","","","Open dates have been cancelled. Closed until further notice.","",""
"1588275637-1096","https://ccfoodbank.org/food-locator/","","","","","Get Directions","https://maps.google.com/maps?daddr=(36.6407694,%20-119.0148532)"
"1588275637-841","https://ccfoodbank.org/food-locator/","","","","Open Student Pantry (only available for COS students)","",""
"1588275637-955","https://ccfoodbank.org/food-locator/","","","","Open 3rd Tuesday, 9am - 12pm","",""
